"FirmId","PurchaseOrderNumber","PurchaseOrderLineNumber","VendorNumber","LineCode","LineType","RequiredDateRaw","RequiredDateIso","PromisedDateRaw","PromisedDateIso","NotBeforeDateRaw","NotBeforeDateIso","UnitOfMeasure","InventoryLocation","SourceCode","MessageCode","WorkOrderNumber","CustomerNumber","SalesOrderNumber","SalesOrderLineNumber","ShipToNumber","WarehouseId","ItemNumber","ItemDescription","OrderMemo","ConversionFactor","QuantityRequested","QuantityOrdered","QuantityReceived","QuantityOpen","QuantityInQualityWip","QuantityAcceptedFromQuality","QuantityRejected","QuantityInvoiced","LineStatus","IsOpen","IsClosed","IsCanceled","InventoryResolutionStatus","WorkOrderResolutionStatus","SalesOrderResolutionStatus","SourceRecordIdentity"
"01","0044118","005","000031","S","Stock","C21212","2022-12-12","","","","","EA","Stock","","","0115158","001165","0011608","010","","31","2651MM","STYCAST BLACK 1 GALLON",":STYCAST BLACK 1 GALLON","1","0","2","0","2","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030333130303434313138303035"
"01","0044336","005","000031","S","Stock","C30403","2023-04-03","","","","","EA","Stock","","","","","","","","14","2302-0019","SAELANT THINNER","521 THINNER:SAELANT THINNER","1","0","1","0","1","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333130303434333336303035"
"01","0044336","010","000031","M","NonStock","C30403","2023-04-03","","","","","","","","","","","","","","14","","","FOR: CU50745","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030333130303434333336303130"
"01","0038651","005","000032","S","Stock","B60329","2016-03-29","","","","","EA","Stock","","","","","","","","01","37115","ESD 18X2X4.5 OPEN BIN BOX PP",":ESD 18X2X4.5 OPEN BIN BOX PP","1","0","100","100","0","0","0","0","100","FullyReceivedPendingClose","false","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303338363531303035"
"01","0038651","010","000032","S","Stock","B60329","2016-03-29","","","","","EA","Stock","","","","","","","","01","13881","CLEAR ESD BAG 5X8 ZIP","88-613-40:CLEAR ESD BAG 5X8 ZI","1","0","3","0","3","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303338363531303130"
"01","0038651","015","000032","S","Stock","B60329","2016-03-29","","","","","EA","Stock","","","","","","","","01","13880","CLEAR ESD BAGS 4X6 ZIP","88-613-39:CLEAR ESD BAGS 4X6 Z","1","0","2","0","2","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303338363531303135"
"01","0038651","020","000032","S","Stock","B60329","2016-03-29","","","","","EA","Stock","","","","","","","","01","13882","CLEAR ESD BAG 8X10 ZIP",":CLEAR ESD BAG 8X10 ZIP","1","0","3","0","3","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303338363531303230"
"01","0042222","010","000032","S","Stock","C00615","2020-06-15","","","","","EA","Stock","","","","","","","","01","13665","8X12ESD METALIC BAGS ZIP 100/P","88-610-17:8X12ESD METALIC BAGS","1","0","10","0","10","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303432323232303130"
"01","0042222","015","000032","S","Stock","C00824","2020-08-24","","","","","EA","Stock","","","","","","","","01","13665","8X12ESD METALIC BAGS ZIP 100/P","88-610-17:8X12ESD METALIC BAGS","1","0","10","0","10","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303432323232303135"
"01","0042222","020","000032","M","NonStock","C00824","2020-08-24","","","","","","","","","","","","","","01","","","ALL STK DLE","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030333230303432323232303230"
"01","0042363","005","000032","S","Stock","C00727","2020-07-27","","","","","EA","Stock","","","","","","","","01","SMART","BRICK BRAIN PCB",":BRICK BRAIN PCB","1","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303432333633303035"
"01","0043754","025","000032","S","Stock","C20517","2022-05-17","","","","","EA","Stock","","","","","","","","01","88-600-64","18X18 OPEN TOP ESD 100/PK","13520:18X18 OPEN TOP ESD 100/PK","1","0","2","0","2","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333230303433373534303235"
"01","0043754","030","000032","M","NonStock","C20517","2022-05-17","","","","","","","","","","","","","","01","","","DROP SHIPPED","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030333230303433373534303330"
"01","0043754","035","000032","M","NonStock","C20517","2022-05-17","","","","","","","","","","","","","","01","","","THIS ORDER WAS PAID 5/16/22","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030333230303433373534303335"
"01","0026699","008","000034","S","Stock","B31123","2013-11-23","","","","","EA","Stock","","","","","","","","12","SZ4101G500DT","CTS206-4","206-4:CTS206-4","1","0","30","25","5","0","0","0","25","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030333430303236363939303038"
"01","0026699","009","000034","M","NonStock","B31123","2013-11-23","","","","","","","","","","","","","","12","","","STK","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030333430303236363939303039"
"01","0028579","005","000049","S","Stock","B60315","2016-03-15","","","","","EA","Stock","","","0111536","001249","0009471","010","","A3","EP4-NL-9462","PCB BARE BOARD",":PCB BARE BOARD","1","0","5","0","5","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030343930303238353739303035"
"01","0028579","010","000049","S","Stock","B60315","2016-03-15","","","","","EA","Stock","","","","","","","","A3","EP4-NL-9462","PCB BARE BOARD",":PCB BARE BOARD","1","0","20","0","20","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030343930303238353739303130"
"01","0028579","015","000049","S","Stock","B60315","2016-03-15","","","","","EA","Stock","","","","","","","","A3","NRE","CHARGE",":CHARGE","1","0","1","0","1","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030343930303238353739303135"
"01","0038548","015","000049","S","Stock","B60212","2016-02-12","","","","","EA","Stock","","","","","","","","01","TEST","CHARGE","FIXTURE:CHARGE","1","0","1","0","1","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030343930303338353438303135"
"01","0038648","010","000049","S","Stock","B60406","2016-04-06","","","","","EA","Stock","","","","","","","","01","NRE","CHARGE","TEST:CHARGE","1","0","1","0","1","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030343930303338363438303130"
"01","0039428","005","000049","S","Stock","B70201","2017-02-01","","","","","EA","Stock","","","0112307","001249","0009802","010","","A3","EP4-NL-9418","OSD CON. BARE BOARD",":OSD CON. BARE BOARD","1","0","25","0","25","0","0","0","25","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030343930303339343238303035"
"01","0040976","005","000049","S","Stock","B81101","2018-11-01","","","","","EA","Stock","","","","","","","","87","N4-304","PCB ASSEMBLY",":PCB ASSEMBLY","1","0","3","0","3","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030343930303430393736303035"
"01","0040976","010","000049","M","NonStock","B81101","2018-11-01","","","","","","","","","","","","","","87","","","STK","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030343930303430393736303130"
"01","0046113","005","000049","S","Stock","C60804","2026-08-04","","","","","EA","Stock","","","","","","","","87","N4-246 REV B","PCB BARE BOARD",":PCB BARE BOARD","1","0","100","0","100","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030343930303436313133303035"
"01","0046113","010","000049","M","NonStock","C60804","2026-08-04","","","","","","","","","","","","","","87","","","FOR: B11020-26","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030343930303436313133303130"
"01","0046116","005","000049","S","Stock","C60811","2026-08-11","","","","","EA","Stock","","","0115615","001082","0012093","010","","87","N4-362 REV C","A100 PCB",":A100 PCB","1","0","15","0","15","0","0","0","0","Open","true","false","false","Resolved","Resolved","Resolved","303130303030343930303436313136303035"
"01","0027329","005","000057","S","Stock","B40730","2014-07-30","","","","","","Stock","","","","","","","","01","DLE IT 157-01","MEGA MOLE SMT PROFILER",":MEGA MOLE SMT PROFILER","1","0","1","0","1","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030353730303237333239303035"
"01","0028476","005","000073","S","Stock","B51215","2015-12-15","","","","","EA","Stock","","","","","","","","01","SS1836X","EPMAR POTTING BLK PART A&B","EPSS1836X GL:EPMAR POTTING MAT","1","0","2","0","2","0","0","0","4","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030373330303238343736303035"
"01","0028229","010","000075","S","Stock","B50901","2015-09-01","","","","","EA","Stock","","","","","","","","14","SC13932-2","STANDOFF, SWAGE","U41074-R-A-.075-23:STANDOFF, SWAGE","1","0","26","22","4","0","0","0","22","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030373530303238323239303130"
"01","0027620","005","000077","S","Stock","B41118","2014-11-18","","","","","EA","Stock","","","0110562","001238","0008962","010","","08","3689-20-7","POWER RECPTCL EAC309",":POWER RECPTCL EAC309","1","0","38","35","3","0","0","0","35","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030373730303237363230303035"
"01","0043724","010","000077","S","Stock","C20506","2022-05-06","","","","","EA","Stock","","","0115008","001082","0011494","010","","87","T491X476K035AT","CAP TANT 47UF 10% 35V 2917",":CAP TANT 47UF 10% 35V 2917","1","0","100","90","10","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030373730303433373234303130"
"01","0043998","005","000077","S","Stock","C21003","2022-10-03","","","","","EA","Stock","","","","","","","","12","M71-16-423","1"" X 0.375""(25.4 MM X 9.53MM)",":1"" X 0.375""(25.4 MM X 9.53MM)","1","0","2","0","2","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030373730303433393938303035"
"01","0026776","010","000099","S","Stock","B31223","2013-12-23","","","","","EA","Stock","","","","001148","0008574","060","","12","77-3348","T.HOLE TAB TERMINAL","1021:1021 ZIERICK","1","0","800","0","800","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","MissingCurrentSalesOrder","303130303030393930303236373736303130"
"01","0027530","005","000099","S","Stock","B41014","2014-10-14","","","","","EA","Stock","","","0110370","839287","0008859","","","30","4CNKEZ","4-40 KEPS NUT 4CNKE0Z",":4-40 KEPS NUT 4CNKE0Z","1","0","5000","4158","842","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030393930303237353330303035"
"01","0028081","020","000099","S","Stock","B50519","2015-05-19","","","","","EA","Stock","","","0110883","001057","0009126","010","","72","+903002-0811","NUT,HEX #10-24 STAINLESS STEEL","10CNMSS:NUT,HEX #10-24 STAINLESS STEEL","1","0","1000","700","300","0","0","0","700","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030393930303238303831303230"
"01","0028247","045","000099","S","Stock","B50811","2015-08-11","","","","","EA","Stock","","","0111077","001148","0009230","","","12","48-2681","NUT KEP 6-32","6CNKES:NUT KEP 6-32","1","0","435","0","435","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303030393930303238323437303435"
"01","0028247","050","000099","S","Stock","B50811","2015-08-11","","","","","EA","Stock","","","","","","","","12","48-2681","NUT KEP 6-32","6CNKES:NUT KEP 6-32","1","0","565","0","565","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303030393930303238323437303530"
"01","0040127","005","000099","N","NonStock","B71108","2017-11-08","","","","","EA","","","","","","","","","01","90760A009","","ZINC - PLATED NARROW HEX 8-32 PKG 100","0","0","4","0","4","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030393930303430313237303035"
"01","0040127","010","000099","N","NonStock","B71108","2017-11-08","","","","","EA","","","","","","","","","01","91113A009","","ZINC - PLATED INT. TOOTH WSHR #8 PKG 100","0","0","4","0","4","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030393930303430313237303130"
"01","0040127","015","000099","M","NonStock","B71108","2017-11-08","","","","","","","","","","","","","","01","","","FOR JPL - REPLACEMENT PARTS","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303030393930303430313237303135"
"01","0027560","005","000104","S","Stock","B41023","2014-10-23","","","","","EA","Stock","","","0110526","900022","0008936","010","","A4","119467","8000-16-R HDR 16 PIN",":8000-16-R HDR 16 PIN","1","0","50","0","50","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031303430303237353630303035"
"01","0027560","010","000104","S","Stock","B41023","2014-10-23","","","","","EA","Stock","","","","","","","","A4","119467","8000-16-R HDR 16 PIN",":8000-16-R HDR 16 PIN","1","0","2","0","2","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031303430303237353630303130"
"01","0027560","015","000104","S","Stock","B41023","2014-10-23","","","","","FT","Stock","","","","","","","","A4","734411","24 AWG BLACK",":24 AWG BLACK","1","0","1","0","1","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031303430303237353630303135"
"01","0026585","002","000118","N","NonStock","B31023","2013-10-23","","","","","","","","","","","","","","01","X3001","","EXACTO KNIFE HOLDER","0","0","3","0","3","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031313830303236353835303032"
"01","0026585","003","000118","N","NonStock","B31023","2013-10-23","","","","","","","","","","","","","","01","#11","","1 BOX OF 100 EXACTO BLADES","0","0","1","0","1","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031313830303236353835303033"
"01","0026760","002","000144","S","Stock","B40120","2014-01-20","","","","","EA","Stock","","","","","","","","12","77-3008","TERM SOLDER TURRET .187"".062""L",":160-2027-02-05-28/ 10-301-2-05","1","0","225","225","0","0","0","0","225","FullyReceivedPendingClose","false","false","false","Resolved","NotReferenced","NotReferenced","303130303031343430303236373630303032"
"01","0026760","003","000144","M","NonStock","B40120","2014-01-20","","","","","","","","","","","","","","12","","","STK","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031343430303236373630303033"
"01","0027288","005","000144","S","Stock","B40805","2014-08-05","","","","","EA","Stock","","","0110218","839287","0008775","020","","30","TO-16-040","DISS-O-PADS BIVAR SPACERS",":DISS-O-PADS BIVAR SPACERS","1","0","500","0","500","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031343430303237323838303035"
"01","0027288","010","000144","S","Stock","B40805","2014-08-05","","","","","EA","Stock","","","0110217","839287","0008775","010","","30","TO-16-040","DISS-O-PADS BIVAR SPACERS",":DISS-O-PADS BIVAR SPACERS","1","0","150","0","150","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031343430303237323838303130"
"01","0027288","015","000144","S","Stock","B40805","2014-08-05","","","","","EA","Stock","","","","","","","","30","TO-16-040","DISS-O-PADS BIVAR SPACERS",":DISS-O-PADS BIVAR SPACERS","1","0","350","0","350","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031343430303237323838303135"
"01","0038382","005","000144","S","Stock","B51008","2015-10-08","","","","","EA","Stock","","","","","","","","01","TO-11-060","2.5MM OD 1.1MM ID WSHAWY SPCR",":TO-11-060 WASHAWAY SPACER","1","0","1000","1000","0","0","0","0","1000","FullyReceivedPendingClose","false","false","false","Resolved","NotReferenced","NotReferenced","303130303031343430303338333832303035"
"01","0041916","015","000144","S","Stock","C00210","2020-02-10","","","","","EA","Stock","","","0113651","565650","0010679","010","","38","NAS1352C04LL4","SCREW, SKT HD CAP 1/4 LG",":SCREW, SKT HD CAP 1/4 LG","1","0","100","82","18","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031343430303431393136303135"
"01","0039043","005","000155","S","Stock","B60824","2016-08-24","","","","","FT","Stock","","","","","","","","A2","6004-0013","CABLE,COAXIAL,PTFE,RG316",":CABLE,COAXIAL,PTFE,RG316","1","0","2300","2300","0","0","0","0","2300","FullyReceivedPendingClose","false","false","false","Resolved","NotReferenced","NotReferenced","303130303031353530303339303433303035"
"01","0039565","005","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112388","900015","0009851","","","A2","6028-0160","M16878/6 -19/36 24AWG WHT PTFE","M16878/6BEE-9:M16878/6 -19/36 24AW","1","0","250","0","250","0","0","0","250","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303035"
"01","0039565","010","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112386","900015","0009850","010","","A2","6028-0160","M16878/6 -19/36 24AWG WHT PTFE","M16878/6BEE-9:M16878/6 -19/36 24AW","1","0","50","0","50","0","0","0","50","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303130"
"01","0039565","015","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112385","900015","0009849","","","A2","6028-0160","M16878/6 -19/36 24AWG WHT PTFE","M16878/6BEE-9:M16878/6 -19/36 24AW","1","0","100","0","100","0","0","0","100","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303135"
"01","0039565","020","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112387","900015","0009850","040","","A2","6028-0160","M16878/6 -19/36 24AWG WHT PTFE","M16878/6BEE-9:M16878/6 -19/36 24AW","1","0","100","0","100","0","0","0","100","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303230"
"01","0039565","025","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112388","900015","0009851","","","A2","6028-0159","M16878/6 -19/36 24AWG BLK PTFE","M16878/6-BEE-0:M16878/6 -19/36 24AW","1","0","150","0","150","0","0","0","150","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303235"
"01","0039565","030","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112386","900015","0009850","010","","A2","6028-0159","M16878/6 -19/36 24AWG BLK PTFE","M16878/6-BEE-0:M16878/6 -19/36 24AW","1","0","75","0","75","0","0","0","75","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303330"
"01","0039565","035","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112385","900015","0009849","","","A2","6028-0159","M16878/6 -19/36 24AWG BLK PTFE","M16878/6-BEE-0:M16878/6 -19/36 24AW","1","0","100","0","100","0","0","0","100","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303335"
"01","0039565","040","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112387","900015","0009850","040","","A2","6028-0159","M16878/6 -19/36 24AWG BLK PTFE","M16878/6-BEE-0:M16878/6 -19/36 24AW","1","0","75","0","75","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303430"
"01","0039565","045","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112384","900015","0009849","","","A2","6028-0162","M16878/6-28-9 28AWG WHITE","M16878/6-BCE-9:M16878/6-28-9 28AWG","1","0","500","0","500","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303435"
"01","0039565","050","000155","S","Stock","B70307","2017-03-07","","","","","FT","Stock","","","0112384","900015","0009849","","","A2","6028-0161","M16878/6-28-0 28AWG BLACK","M16878/6-BCE-0:M16878/6-28-0 28AWG","1","0","500","0","500","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303339353635303530"
"01","0040967","005","000155","S","Stock","B81022","2018-10-22","","","","","FT","Stock","","","","","","","","01","WX100-1/4-B","EXPANDO BRAID 1/4 BLACK",":EXPDO BRAIDING 1/4""","1","0","100","0","100","0","0","0","100","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031353530303430393637303035"
"01","0040967","010","000155","S","Stock","B81022","2018-10-22","","","","","EA","Stock","","","","","","","","01","WX100-1/8-B","EXPANDO BRAID 1/8"" BLACK",":EXPANDO BRAID 1/8"" BLACK","1","0","100","0","100","0","0","0","100","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031353530303430393637303130"
"01","0040967","015","000155","M","NonStock","B81022","2018-10-22","","","","","","","","","","","","","","01","","","ALL STK","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031353530303430393637303135"
"01","0041310","001","000155","S","Stock","B90405","2019-04-05","","","","","FT","Stock","","","0113509","001165","0010591","010","","31","M22759/11-22-0","22AWG BLACK","M22759/11-22-0:22AWG BLACK","1","0","1500","1460","40","0","0","0","1460","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303431333130303031"
"01","0045090","055","000155","S","Stock","C40815","2024-08-15","","","","","FT","Stock","","","0115390","001057","0011876","010","","72","+GEPSP173-62","20AWG 3000V BLU M16878/3-BGE6",":20AWG 3000V BLU M16878/3-BGE6","1","0","210","0","210","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031353530303435303930303535"
"01","0045090","060","000155","S","Stock","C40815","2024-08-15","","","","","FT","Stock","","","","","","","","72","+GEPSP173-62","20AWG 3000V BLU M16878/3-BGE6",":20AWG 3000V BLU M16878/3-BGE6","1","0","290","0","290","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031353530303435303930303630"
"01","0044167","010","000156","S","Stock","C30116","2023-01-16","","","","","EA","Stock","","","","","","","","01","LOCTITE 1187990","CAT 15 BK 1GAL",":CAT 15 BK 1GAL","1","0","1","0","1","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031353630303434313637303130"
"01","0044348","005","000156","S","Stock","C30414","2023-04-14","","","","","EA","Stock","","","","","","","","01","SN63HM531","SOLDER PASTE","70-1003-0510:SOLDER PASTE","1","0","2","0","2","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031353630303434333438303035"
"01","0026529","001","000174","N","NonStock","B31101","2013-11-01","","","","","","","","","","","","","","01","205-0005-001","","REV 1","0","0","2500","180","2320","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031373430303236353239303031"
"01","0026529","002","000174","N","NonStock","B40201","2014-02-01","","","","","","","","","","","","","","01","205-0005-001","","REV 1","0","0","2500","0","2500","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031373430303236353239303032"
"01","0026529","003","000174","N","NonStock","B40515","2014-05-15","","","","","","","","","","","","","","01","205-0005-001","","REV 1","0","0","2500","0","2500","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031373430303236353239303033"
"01","0026529","004","000174","N","NonStock","B40901","2014-09-01","","","","","","","","","","","","","","01","205-0005-001","","REV 1","0","0","2500","0","2500","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031373430303236353239303034"
"01","0026529","005","000174","N","NonStock","B41201","2014-12-01","","","","","","","","","","","","","","01","205-0005-001","","REV 1","0","0","2000","0","2000","0","0","0","0","Open","true","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031373430303236353239303035"
"01","0026529","006","000174","M","NonStock","B41201","2014-12-01","","","","","","","","","","","","","","01","","","ALL STK PHASE-A-MATIC","0","0","0","0","0","0","0","0","0","FullyReceivedPendingClose","false","false","false","NotApplicableNonStock","NotReferenced","NotReferenced","303130303031373430303236353239303036"
"01","0026873","001","000174","S","Stock","B40221","2014-02-21","","","","","EA","Stock","","","","","","","","93","MILLICHECK II REV","PCB WGC14119 LOWER CIRCUIT BRD",":PCB","1","0","55","50","5","0","0","0","50","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031373430303236383733303031"
"01","0026913","004","000174","S","Stock","B40806","2014-08-06","","","","","EA","Stock","","","0110282","001148","0008804","050","","12","B7C20PAA","PCB ALARM CARD",":PCB ALARM CARD","1","0","25","0","25","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031373430303236393133303034"
"01","0026913","009","000174","S","Stock","B40806","2014-08-06","","","","","EA","Stock","","","0110362","001148","0008854","","","12","B7C20PAA","PCB ALARM CARD",":PCB ALARM CARD","1","0","40","0","40","0","0","0","0","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031373430303236393133303039"
"01","0026991","007","000174","S","Stock","B50409","2015-04-09","","","","","EA","Stock","","","0110033","900014","0008666","010","","A1","100-0005-001","PCB","REV 2:PCB","1","0","1080","80","1000","0","0","0","80","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031373430303236393931303037"
"01","0027659","020","000174","S","Stock","B41208","2014-12-08","","","","","EA","Stock","","","","","","","","12","77-5013-004","PCB TRIGGER DETAIL BB",":PCB TRIGGER DETAIL BB","1","0","925","291","634","0","0","0","291","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031373430303237363539303230"
"01","0027751","020","000174","S","Stock","B50830","2015-08-30","","","","","EA","Stock","","","","","","","","12","77-5015-001","PCB ASSY MOTHERBOARD",":PCB ASSY MOTHERBOARD","1","0","175","0","175","0","0","0","0","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031373430303237373531303230"
"01","0027947","005","000174","S","Stock","B50427","2015-04-27","","","","","EA","Stock","","","0110832","001249","0009108","010","","A3","EP4-NL-9446","PCB BARE BOARD NIVS OSD",":PCB BARE BOARD NIVS OSD","1","0","26","26","0","0","0","0","26","FullyReceivedPendingClose","false","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031373430303237393437303035"
"01","0028040","005","000174","S","Stock","B50623","2015-06-23","","","","","EA","Stock","","","0110995","001249","0009189","030","","A3","EP4-NL-9439","USB VERT. TRANSTN BARE BOARD",":USB VERT. TRANSTN BARE BOARD","1","0","26","25","1","0","0","0","25","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031373430303238303430303035"
"01","0028040","010","000174","S","Stock","B50623","2015-06-23","","","","","EA","Stock","","","0110996","001249","0009189","050","","A3","EP4-NL-9440","CF8.4 LED DRVR BAREBOARD",":CF8.4 LED DRVR BAREBOARD","1","0","26","25","1","0","0","0","25","Open","true","false","false","Resolved","Resolved","MissingCurrentSalesOrder","303130303031373430303238303430303130"
"01","0028224","030","000174","S","Stock","B50930","2015-09-30","","","","","EA","Stock","","","","","","","","12","77-3329","PCB FAB F317106SHTS MTHR PCB",":PCB FAB F317106SHTS MTHR PCB","1","0","25","22","3","0","0","0","22","Open","true","false","false","Resolved","NotReferenced","NotReferenced","303130303031373430303238323234303330"
