"FirmId","PurchaseOrderNumber","VendorNumber","VendorName","WarehouseId","PurchasingAddressCode","OrderDateRaw","OrderDateIso","PromisedDateRaw","PromisedDateIso","NotBeforeDateRaw","NotBeforeDateIso","RequiredDateRaw","RequiredDateIso","LastReceiptDateRaw","LastReceiptDateIso","HoldFlag","PrintStatus","PaymentTermsCode","FreightTerms","ShippingMethod","Acknowledgment","Fob","MessageCode","RequisitionNumber","PurchaseOrderStatus","IsOpen","IsClosed","IsCanceled","VendorResolutionStatus","SourceRecordIdentity"
"01","0028056","000357","QUEST COMPONENTS","39","","B50506","2015-05-06","","","","","B50511","2015-05-11","B50513","2015-05-13","","","01","","UPS","PAUL","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238303536"
"01","0028070","000357","QUEST COMPONENTS","39","","B50512","2015-05-12","","","","","B50513","2015-05-13","B50518","2015-05-18","","","01","","UPS","PAUL","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238303730"
"01","0028092","000357","QUEST COMPONENTS","02","","B50520","2015-05-20","","","","","B50527","2015-05-27","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238303932"
"01","0028153","000357","QUEST COMPONENTS","A2","","B50625","2015-06-25","","","","","B50710","2015-07-10","B50723","2015-07-23","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238313533"
"01","0028159","000357","QUEST COMPONENTS","38","","B50701","2015-07-01","","","","","B50703","2015-07-03","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238313539"
"01","0028188","000357","QUEST COMPONENTS","02","","B50715","2015-07-15","","","","","B50721","2015-07-21","B50721","2015-07-21","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238313838"
"01","0028253","000357","QUEST COMPONENTS","12","","B50811","2015-08-11","","","","","B50813","2015-08-13","B50818","2015-08-18","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238323533"
"01","0028287","000357","QUEST COMPONENTS","38","","B50820","2015-08-20","","","","","B50824","2015-08-24","B50912","2015-09-12","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238323837"
"01","0028368","000357","QUEST COMPONENTS","12","","B51001","2015-10-01","","","","","B51005","2015-10-05","B51030","2015-10-30","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238333638"
"01","0028440","000357","QUEST COMPONENTS","12","","B51026","2015-10-26","","","","","B51027","2015-10-27","B51102","2015-11-02","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238343430"
"01","0028470","000357","QUEST COMPONENTS","12","","B51209","2015-12-09","","","","","B51210","2015-12-10","B60105","2016-01-05","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238343730"
"01","0028474","000357","QUEST COMPONENTS","12","","B51210","2015-12-10","","","","","B51214","2015-12-14","B51213","2015-12-13","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238343734"
"01","0028509","000357","QUEST COMPONENTS","02","","B60118","2016-01-18","","","","","B60121","2016-01-21","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303238353039"
"01","0038527","000357","QUEST COMPONENTS","08","","B51222","2015-12-22","","","","","B60107","2016-01-07","B60211","2016-02-11","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303338353237"
"01","0038745","000357","QUEST COMPONENTS","08","","B60427","2016-04-27","","","","","B60510","2016-05-10","B60509","2016-05-09","","","01","","UPS","PAUL KACHIRSKY","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303338373435"
"01","0038935","000357","QUEST COMPONENTS","87","","B60713","2016-07-13","","","","","B60715","2016-07-15","B60718","2016-07-18","","","01","","UPS","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303338393335"
"01","0039270","000357","QUEST COMPONENTS","A3","","B61114","2016-11-14","","","","","B61116","2016-11-16","B61116","2016-11-16","","","01","","UPS","RICHIE","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303339323730"
"01","0039397","000357","QUEST COMPONENTS","12","","B70111","2017-01-11","","","","","B70111","2017-01-11","B70111","2017-01-11","","","01","","UBER","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303339333937"
"01","0039412","000357","QUEST COMPONENTS","12","","B70119","2017-01-19","","","","","B70302","2017-03-02","B70306","2017-03-06","","","01","","UPS","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303339343132"
"01","0039542","000357","QUEST COMPONENTS","12","","B70227","2017-02-27","","","","","B70313","2017-03-13","B70228","2017-02-28","","","01","","UPS","TRAVIS","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303339353432"
"01","0039833","000357","QUEST COMPONENTS","87","","B70620","2017-06-20","","","","","B70621","2017-06-21","B70621","2017-06-21","","","01","","UPS","RICHIE","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303339383333"
"01","0039885","000357","QUEST COMPONENTS","38","","B70718","2017-07-18","","","","","B70719","2017-07-19","B70718","2017-07-18","","","01","","WILL CALL","RICHIE","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303339383835"
"01","0039956","000357","QUEST COMPONENTS","12","","B70821","2017-08-21","","","","","B70822","2017-08-22","B70824","2017-08-24","","","01","","UPS","RICHARD LEWIS","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303339393536"
"01","0040001","000357","QUEST COMPONENTS","38","","B70912","2017-09-12","","","","","B70914","2017-09-14","","","","","01","","UPS","RICHARD LEWIS","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303430303031"
"01","0040246","000357","QUEST COMPONENTS","30","","B80104","2018-01-04","","","","","B80112","2018-01-12","B80116","2018-01-16","","","45","","UPS","RICHARD LEWIS","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303430323436"
"01","0040814","000357","QUEST COMPONENTS","08","","B80830","2018-08-30","","","","","B81001","2018-10-01","B80926","2018-09-26","","","01","","UPS","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303430383134"
"01","0040859","000357","QUEST COMPONENTS","38","","B80913","2018-09-13","","","","","B80914","2018-09-14","B80920","2018-09-20","","","01","","UPS","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303430383539"
"01","0040958","000357","QUEST COMPONENTS","38","","B81018","2018-10-18","","","","","B81019","2018-10-19","","","","","01","","UPS","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303430393538"
"01","0041133","000357","QUEST COMPONENTS","30","","B90109","2019-01-09","","","","","B90118","2019-01-18","B90117","2019-01-17","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303431313333"
"01","0041993","000357","QUEST COMPONENTS","01","","C00225","2020-02-25","","","","","C00225","2020-02-25","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303431393933"
"01","0042163","000357","QUEST COMPONENTS","62","","C00319","2020-03-19","","","","","C01030","2020-10-30","C00428","2020-04-28","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303432313633"
"01","0042198","000357","QUEST COMPONENTS","62","","C00330","2020-03-30","","","","","C00817","2020-08-17","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303432313938"
"01","0042223","000357","QUEST COMPONENTS","38","","C00413","2020-04-13","","","","","C01001","2020-10-01","C01005","2020-10-05","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303432323233"
"01","0042380","000357","QUEST COMPONENTS","12","","C00729","2020-07-29","","","","","C00730","2020-07-30","C00803","2020-08-03","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303432333830"
"01","0042387","000357","QUEST COMPONENTS","30","","C00731","2020-07-31","","","","","C00824","2020-08-24","C10105","2021-01-05","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303432333837"
"01","0042915","000357","QUEST COMPONENTS","12","","C10503","2021-05-03","","","","","C10504","2021-05-04","","","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303432393135"
"01","0042939","000357","QUEST COMPONENTS","87","","C10518","2021-05-18","","","","","C10524","2021-05-24","C10601","2021-06-01","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303432393339"
"01","0043393","000357","QUEST COMPONENTS","08","","C11217","2021-12-17","","","","","C20107","2022-01-07","C20110","2022-01-10","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303433333933"
"01","0043809","000357","QUEST COMPONENTS","38","","C20608","2022-06-08","","","","","C20616","2022-06-16","C20627","2022-06-27","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303433383039"
"01","0044027","000357","QUEST COMPONENTS","08","","C21012","2022-10-12","","","","","C21020","2022-10-20","C21024","2022-10-24","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303434303237"
"01","0044144","000357","QUEST COMPONENTS","B0","12","C21216","2022-12-16","","","","","C30105","2023-01-05","C30104","2023-01-04","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303434313434"
"01","0044985","000357","QUEST COMPONENTS","62","","C40614","2024-06-14","","","","","C40625","2024-06-25","C40701","2024-07-01","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303434393835"
"01","0045379","000357","QUEST COMPONENTS","08","","C50221","2025-02-21","","","","","C50304","2025-03-04","C50303","2025-03-03","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303435333739"
"01","0045834","000357","QUEST COMPONENTS","30","","C51126","2025-11-26","","","","","C51205","2025-12-05","C51202","2025-12-02","","","01","","UPS","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303130303033353730303435383334"
"01","0026921","000362","ROBERT F. CHAPMAN INC.","12","","B40304","2014-03-04","","","","","B40307","2014-03-07","B40611","2014-06-11","","","02","","TDA","MARIO","","","","ActiveOpenFile","true","false","false","Resolved","303130303033363230303236393231"
"01","0015518","000372","L & A TECHNOLOGY","73","","A50318","2005-03-18","","","","","A50325","2005-03-25","","","","","01","","","JAVIER","","STD","","ActiveOpenFile","true","false","false","Resolved","303130303033373230303135353138"
"01","0040783","000393","ELECTRO ENTERPRISES","A3","","B80821","2018-08-21","","","","","B80830","2018-08-30","","","","","01","","UPS","RAY","","","","ActiveOpenFile","true","false","false","Resolved","303130303033393330303430373833"
"01","0041023","000393","ELECTRO ENTERPRISES","A7","","B81119","2018-11-19","","","","","B90326","2019-03-26","B90424","2019-04-24","","","01","","UPS","RAY","","","","ActiveOpenFile","true","false","false","Resolved","303130303033393330303431303233"
"01","0043772","000393","ELECTRO ENTERPRISES","B0","","C20525","2022-05-25","","","","","C20607","2022-06-07","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033393330303433373732"
"01","0043837","000393","ELECTRO ENTERPRISES","B0","","C20620","2022-06-20","","","","","C20627","2022-06-27","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033393330303433383337"
"01","0044701","000393","ELECTRO ENTERPRISES","B0","","C31130","2023-11-30","","","","","C31211","2023-12-11","C31218","2023-12-18","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303033393330303434373031"
"01","0040805","000398","ADVANCED CIRCUITS","08","","B80827","2018-08-27","","","","","B80927","2018-09-27","B80928","2018-09-28","","","01","","UPS","ALMA","","","","ActiveOpenFile","true","false","false","Resolved","303130303033393830303430383035"
"01","0027426","000408","WESTERN METAL SPINNING &MFG","31","","B40922","2014-09-22","","","","","B40925","2014-09-25","B50617","2015-06-17","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303034303830303237343236"
"01","0026482","000420","GLOBAL ACCESS UNLIMITED, INC","62","","B30909","2013-09-09","","","","","B40130","2014-01-30","B31001","2013-10-01","","","01","","UPS","DANA","","","","ActiveOpenFile","true","false","false","Resolved","303130303034323030303236343832"
"01","0026526","000420","GLOBAL ACCESS UNLIMITED, INC","12","","B30919","2013-09-19","","","","","B40215","2014-02-15","B40612","2014-06-12","","","01","","UPS","DANA","","","","ActiveOpenFile","true","false","false","Resolved","303130303034323030303236353236"
"01","0026543","000420","GLOBAL ACCESS UNLIMITED, INC","02","","B31001","2013-10-01","","","","","B50106","2015-01-06","B40624","2014-06-24","","","01","","ups","DANA","","","","ActiveOpenFile","true","false","false","Resolved","303130303034323030303236353433"
"01","0041964","000431","CARLISLE IT","31","","B91205","2019-12-05","","","","","B91231","2019-12-31","B91217","2019-12-17","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303034333130303431393634"
"01","0028112","000443","TRANSFORMER MANUFACTURERS, INC","72","","B50602","2015-06-02","","","","","B50605","2015-06-05","B70627","2017-06-27","","","02","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303034343330303238313132"
"01","0045278","000443","TRANSFORMER MANUFACTURERS, INC","72","","C41216","2024-12-16","","","","","C50113","2025-01-13","","","","","01","","FED-EX","ALEX","","","","ActiveOpenFile","true","false","false","Resolved","303130303034343330303435323738"
"01","0040311","000486","ULINE","01","","B80131","2018-01-31","","","","","B80202","2018-02-02","","","","","01","","UPS","ORDER #:10775332","","","","ActiveOpenFile","true","false","false","Resolved","303130303034383630303430333131"
"01","0041972","000486","ULINE","01","","B91211","2019-12-11","","","","","B91212","2019-12-12","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303034383630303431393732"
"01","0027188","000488","ANIXTER INC.","A2","","B40620","2014-06-20","","","","","B40627","2014-06-27","B40626","2014-06-26","","","01","","UPS","SABRINA","","","","ActiveOpenFile","true","false","false","Resolved","303130303034383830303237313838"
"01","0028205","000488","ANIXTER INC.","A2","","B50721","2015-07-21","","","","","B50722","2015-07-22","B50722","2015-07-22","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303034383830303238323035"
"01","0026906","000494","ALLIED WIRE & CABLE, INC.","93","","B40219","2014-02-19","","","","","B40225","2014-02-25","B40227","2014-02-27","","","01","","UPS","MARK","","","","ActiveOpenFile","true","false","false","Resolved","303130303034393430303236393036"
"01","0027184","000494","ALLIED WIRE & CABLE, INC.","02","","B40618","2014-06-18","","","","","B40624","2014-06-24","B40625","2014-06-25","","","01","","UPS","MARK","","","","ActiveOpenFile","true","false","false","Resolved","303130303034393430303237313834"
"01","0039242","000494","ALLIED WIRE & CABLE, INC.","30","","B61102","2016-11-02","","","","","B61105","2016-11-05","B61108","2016-11-08","","","01","","UPS","MARK BERRY","","","","ActiveOpenFile","true","false","false","Resolved","303130303034393430303339323432"
"01","0043043","000494","ALLIED WIRE & CABLE, INC.","12","","C10630","2021-06-30","","","","","C10714","2021-07-14","C10721","2021-07-21","","","01","","FED-EX","MARK BERRY","","","","ActiveOpenFile","true","false","false","Resolved","303130303034393430303433303433"
"01","0046099","000494","ALLIED WIRE & CABLE, INC.","12","","C60707","2026-07-07","","","","","C60717","2026-07-17","","","","","01","","UPS","JOHN WEST","","","","ActiveOpenFile","true","false","false","Resolved","303130303034393430303436303939"
"01","0041282","000507","EXPERT BUILDING MAINTENANCE","01","","B90320","2019-03-20","","","","","B90321","2019-03-21","","","","","01","","FED-EX","JENNIFER","","","","ActiveOpenFile","true","false","false","Resolved","303130303035303730303431323832"
"01","0026751","000519","EFC WESCO","30","","B31206","2013-12-06","","","","","B40515","2014-05-15","B40512","2014-05-12","","","01","","UPS","BOB","","","","ActiveOpenFile","true","false","false","Resolved","303130303035313930303236373531"
"01","0040881","000519","EFC WESCO","72","","B80920","2018-09-20","","","","","B81231","2018-12-31","","","","","01","","UPS","BOB","","","","ActiveOpenFile","true","false","false","Resolved","303130303035313930303430383831"
"01","0045710","000519","EFC WESCO","72","","C50908","2025-09-08","","","","","C50918","2025-09-18","C50922","2025-09-22","","","01","","FED-EX","BOB","","","","ActiveOpenFile","true","false","false","Resolved","303130303035313930303435373130"
"01","0027553","000533","I-SOURCE TECHNICAL SERVICES","01","","B41022","2014-10-22","","","","","B41022","2014-10-22","","","","","01","","UPS","DORA","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333330303237353533"
"01","0028216","000533","I-SOURCE TECHNICAL SERVICES","01","","B50724","2015-07-24","","","","","B50727","2015-07-27","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333330303238323136"
"01","0038635","000533","I-SOURCE TECHNICAL SERVICES","A3","","B60318","2016-03-18","","","","","B60318","2016-03-18","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333330303338363335"
"01","0038843","000533","I-SOURCE TECHNICAL SERVICES","01","","B60602","2016-06-02","","","","","B60606","2016-06-06","","","","","01","","UPS","DORA / KATRINA","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333330303338383433"
"01","0039562","000533","I-SOURCE TECHNICAL SERVICES","01","","B70303","2017-03-03","","","","","B70306","2017-03-06","","","","","01","","UPS","DORA","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333330303339353632"
"01","0040574","000533","I-SOURCE TECHNICAL SERVICES","01","","B80503","2018-05-03","","","","","B80504","2018-05-04","","","","","01","","UPS","KATRINA","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333330303430353734"
"01","0028227","000536","NEW JERSEY SEMI-CONDUCTOR PROD","12","","B50803","2015-08-03","","","","","B50807","2015-08-07","B50930","2015-09-30","","","01","","UPS","UPS","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333630303238323237"
"01","0044286","000536","NEW JERSEY SEMI-CONDUCTOR PROD","72","","C30302","2023-03-02","","","","","C30314","2023-03-14","","","","","01","","UPS","DELIA","","","","ActiveOpenFile","true","false","false","Resolved","303130303035333630303434323836"
"01","0041367","000541","HUGHEY & PHILLIPS","12","","B90506","2019-05-06","","","","","B90514","2019-05-14","","","","","01","","FED-EX","TAMMY","","","","ActiveOpenFile","true","false","false","Resolved","303130303035343130303431333637"
"01","0041744","000542","PEAK PCB LIMITED","30","","B90930","2019-09-30","","","","","B91028","2019-10-28","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035343230303431373434"
"01","0043875","000542","PEAK PCB LIMITED","30","","C20711","2022-07-11","","","","","C20808","2022-08-08","","","","","02","","DHL","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035343230303433383735"
"01","0027435","000550","HEATSHRINK.COM","27","","B40905","2014-09-05","","","","","B40910","2014-09-10","B40911","2014-09-11","","","01","","UPS","JEFF","","","","ActiveOpenFile","true","false","false","Resolved","303130303035353030303237343335"
"01","0028508","000551","GENUINE AIRCRAFT HARDWARE CO.","02","","B60114","2016-01-14","","","","","B60118","2016-01-18","B60119","2016-01-19","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035353130303238353038"
"01","0390046","000551","GENUINE AIRCRAFT HARDWARE CO.","02","","B60823","2016-08-23","","","","","B60825","2016-08-25","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035353130333930303436"
"01","0027482","000555","KIEPURA AVIATION CORPORATION","31","","B40923","2014-09-23","","","","","B40930","2014-09-30","B40930","2014-09-30","","","01","","UPS","MEGHAN","","","","ActiveOpenFile","true","false","false","Resolved","303130303035353530303237343832"
"01","0026701","000570","SKYGEEK.COM","31","","B31118","2013-11-18","","","","","B31127","2013-11-27","","","","","01","","UPS","KATIE","","","","ActiveOpenFile","true","false","false","Resolved","303130303035373030303236373031"
"01","0044340","000570","SKYGEEK.COM","14","","C30329","2023-03-29","","","","","C30406","2023-04-06","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035373030303434333430"
"01","0026609","000581","AQMG","01","","B31021","2013-10-21","","","","","B40121","2014-01-21","","","","","15","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035383130303236363039"
"01","0026646","000583","B&K ELECTRIC","09","","B31101","2013-11-01","","","","","B31111","2013-11-11","","","","","02","","UPS","BEA","","","","ActiveOpenFile","true","false","false","Resolved","303130303035383330303236363436"
"01","0040507","000584","VERICAL /ARROW DIVISION","08","","B80411","2018-04-11","","","","","B80425","2018-04-25","","","","","02","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035383430303430353037"
"01","0044668","000584","VERICAL /ARROW DIVISION","08","","C31129","2023-11-29","","","","","C31205","2023-12-05","","","","","02","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303035383430303434363638"
"01","0046122","000584","VERICAL /ARROW DIVISION","87","","C60716","2026-07-16","","","","","C60724","2026-07-24","C60721","2026-07-21","","","02","","UPS","ON LINE","","","","ActiveOpenFile","true","false","false","Resolved","303130303035383430303436313232"
"01","0039840","000588","ROGERSON KRATOS","A2","","B70626","2017-06-26","","","","","B70628","2017-06-28","","","","","01","","UPS","RAQUL RAMOS","","","","ActiveOpenFile","true","false","false","Resolved","303130303035383830303339383430"
"01","0027076","000590","AEROSPACE WIRE & CABLE","A2","","B40508","2014-05-08","","","","","B40604","2014-06-04","B40611","2014-06-11","","","01","","UPS","STEVE","","","","ActiveOpenFile","true","false","false","Resolved","303130303035393030303237303736"
"01","0040887","000603","SIERRA IC INC.","38","","B80920","2018-09-20","","","","","B81130","2018-11-30","","","","","02","","UPS","TODD","","","","ActiveOpenFile","true","false","false","Resolved","303130303036303330303430383837"
"01","0028152","000608","US MAGNETICS","01","","B50625","2015-06-25","","","","","B50717","2015-07-17","","","","","01","","UPS","RALPH","","","","ActiveOpenFile","true","false","false","Resolved","303130303036303830303238313532"
"01","0041140","000608","US MAGNETICS","A6","","B90115","2019-01-15","","","","","B90117","2019-01-17","","","","","01","","FED-EX","RALPH","","","","ActiveOpenFile","true","false","false","Resolved","303130303036303830303431313430"
"01","0041286","000608","US MAGNETICS","01","","B90320","2019-03-20","","","","","B90329","2019-03-29","","","","","01","","FED-EX","RALPH","","","","ActiveOpenFile","true","false","false","Resolved","303130303036303830303431323836"
"01","0041717","000608","US MAGNETICS","02","","B90919","2019-09-19","","","","","B91203","2019-12-03","C00504","2020-05-04","","","01","","FED-EX","RALPH LIVINGSTONE","","","","ActiveOpenFile","true","false","false","Resolved","303130303036303830303431373137"
"01","0041765","000608","US MAGNETICS","31","","B91004","2019-10-04","","","","","B91108","2019-11-08","B91223","2019-12-23","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036303830303431373635"
"01","0040156","000610","L.A.X-RAY","01","","B71121","2017-11-21","","","","","B71122","2017-11-22","","","","","01","","WILL CALL","KARINA/CHARLES","","","","ActiveOpenFile","true","false","false","Resolved","303130303036313030303430313536"
"01","0028049","000612","GAIA CONVERTER INC.","A3","","B50610","2015-06-10","","","","","B50713","2015-07-13","","","","","02","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036313230303238303439"
"01","0042480","000621","CAPLUGS","01","","C00713","2020-07-13","","","","","C00910","2020-09-10","C00914","2020-09-14","","","02","","FED-EX","JOSE","","","","ActiveOpenFile","true","false","false","Resolved","303130303036323130303432343830"
"01","0045966","000621","CAPLUGS","01","","C60316","2026-03-16","","","","","C60317","2026-03-17","","","","","CC","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036323130303435393636"
"01","0040977","000622","ZAL INDUSTRIAL","01","","B81029","2018-10-29","","","","","B90501","2019-05-01","B90215","2019-02-15","","","01","","UPS","MASA","","","","ActiveOpenFile","true","false","false","Resolved","303130303036323230303430393737"
"01","0038513","000626","JDI INDUSTRIAL SUPPLY","87","","B51210","2015-12-10","","","","","B51221","2015-12-21","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036323630303338353133"
"01","0038522","000627","ANCHOR SEAL, INC.","27","","B51215","2015-12-15","","","","","B60108","2016-01-08","","","","","CC","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036323730303338353232"
"01","0040354","000629","POLYCASE","72","","B80212","2018-02-12","","","","","B80218","2018-02-18","","","","","CC","","UPS","WEB73844","","","","ActiveOpenFile","true","false","false","Resolved","303130303036323930303430333534"
"01","0038796","000632","AMITRON CORPORATION","30","","B60512","2016-05-12","","","","","B60523","2016-05-23","","","","","02","","UPS","LORRAINE CAMACHO","","","","ActiveOpenFile","true","false","false","Resolved","303130303036333230303338373936"
"01","0041005","000636","SARICA MANUFACTURING COMPANY","83","","B81109","2018-11-09","","","","","B81119","2018-11-19","B81121","2018-11-21","","","01","","FED-EX","MELISSA","","","","ActiveOpenFile","true","false","false","Resolved","303130303036333630303431303035"
"01","0040313","000637","ADVANCED PRECISION DISTRIBUTIO","01","","B80202","2018-02-02","","","","","B80205","2018-02-05","","","","","CC","","UPS","MICHAEL M","","","","ActiveOpenFile","true","false","false","Resolved","303130303036333730303430333133"
"01","0039675","000642","POLYCAST INDUSTRIES, INC.","01","","B70412","2017-04-12","","","","","B70421","2017-04-21","","","","","01","","UPS","RANA/SALES","","","","ActiveOpenFile","true","false","false","Resolved","303130303036343230303339363735"
"01","0039794","000647","QUICK DRAW & MACHINING, INC.","31","","B70525","2017-05-25","","","","","B70712","2017-07-12","B70726","2017-07-26","","","02","","UPS","BRANDON NICHOLAS","","","","ActiveOpenFile","true","false","false","Resolved","303130303036343730303339373934"
"01","0041723","000650","RENCO ELECTRONICS, INC","38","","B90920","2019-09-20","","","","","B91129","2019-11-29","C00604","2020-06-04","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036353030303431373233"
"01","0043744","000652","RINCON ENGINEERING","02","","C20511","2022-05-11","","","","","C20603","2022-06-03","","","","","01","","FED-EX","ROGER","","","","ActiveOpenFile","true","false","false","Resolved","303130303036353230303433373434"
"01","0039989","000655","ASTRODYNE GROUP, INC.","38","","B70905","2017-09-05","","","","","B71205","2017-12-05","B71211","2017-12-11","","","01","","UPS","ESMERALDA DOMINGUEZ","","","","ActiveOpenFile","true","false","false","Resolved","303130303036353530303339393839"
"01","0042235","000662","KAS ENGINEERING","60","","C00421","2020-04-21","","","","","C00430","2020-04-30","","","","","01","","FED-EX","BILL HENTIG","","","","ActiveOpenFile","true","false","false","Resolved","303130303036363230303432323335"
"01","0043768","000662","KAS ENGINEERING","14","","C20524","2022-05-24","","","","","C20531","2022-05-31","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036363230303433373638"
"01","0044584","000662","KAS ENGINEERING","14","","C30816","2023-08-16","","","","","C31231","2023-12-31","C40206","2024-02-06","","","01","","UPS","BILL","","","","ActiveOpenFile","true","false","false","Resolved","303130303036363230303434353834"
"01","0041353","000667","ALL ABOUT WYRE, INC.","01","","B90412","2019-04-12","","","","","B90501","2019-05-01","","","","","01","","FED-EX","CHUCK UPTON","","","","ActiveOpenFile","true","false","false","Resolved","303130303036363730303431333533"
"01","0043632","000668","QUALITY HEATING TREATING, INC.","14","","C20330","2022-03-30","","","","","C20415","2022-04-15","","","","","01","","FED-EX","BOB AKIN","","","","ActiveOpenFile","true","false","false","Resolved","303130303036363830303433363332"
"01","0044751","000669","QUICK-WAY MANUFACTURING, INC.","14","","C40112","2024-01-12","","","","","C40228","2024-02-28","","","","","01","","UPS","ROBBIE","","","","ActiveOpenFile","true","false","false","Resolved","303130303036363930303434373531"
"01","0041272","000672","HALLMARK METALS, INC.","02","","B90314","2019-03-14","","","","","B90509","2019-05-09","B90604","2019-06-04","","","01","","FED-EX","VERONICA","","","","ActiveOpenFile","true","false","false","Resolved","303130303036373230303431323732"
